created_at,entry_id,co2_ppm,ch4_ppm
2025-08-19 23:18:37-05:00,1940,914.0,909.60944
2025-08-19 23:18:58-05:00,1941,914.0,910.31262
2025-08-19 23:19:23-05:00,1942,914.0,910.31262
2025-08-19 23:19:46-05:00,1943,913.0,909.60944
2025-08-19 23:20:10-05:00,1944,913.0,910.31262
2025-08-19 23:20:34-05:00,1945,913.0,909.60944
2025-08-19 23:20:58-05:00,1946,913.0,909.60944
2025-08-19 23:21:22-05:00,1947,913.0,910.31262
2025-08-19 23:21:47-05:00,1948,912.0,906.79687
2025-08-19 23:22:10-05:00,1949,913.0,910.31262
2025-08-19 23:22:34-05:00,1950,913.0,910.31262
2025-08-19 23:23:01-05:00,1951,912.0,909.60944
2025-08-19 23:23:22-05:00,1952,913.0,910.31262
2025-08-19 23:23:46-05:00,1953,912.0,910.31262
2025-08-19 23:24:11-05:00,1954,913.0,909.60944
2025-08-19 23:24:35-05:00,1955,912.0,908.20306
2025-08-19 23:25:01-05:00,1956,912.0,906.79687
2025-08-19 23:25:23-05:00,1957,912.0,906.79687
2025-08-19 23:25:47-05:00,1958,912.0,908.20306
2025-08-19 23:26:11-05:00,1959,911.0,905.39075
2025-08-19 23:26:34-05:00,1960,911.0,903.98437
2025-08-19 23:26:59-05:00,1961,910.0,908.20306
2025-08-19 23:27:23-05:00,1962,911.0,906.79687
2025-08-19 23:27:47-05:00,1963,911.0,906.79687
2025-08-19 23:28:11-05:00,1964,910.0,907.50006
2025-08-19 23:28:35-05:00,1965,911.0,906.79687
2025-08-19 23:28:59-05:00,1966,911.0,905.39075
2025-08-19 23:29:26-05:00,1967,911.0,907.50006
2025-08-19 23:29:47-05:00,1968,912.0,906.79687
2025-08-19 23:30:11-05:00,1969,911.0,907.50006
2025-08-20 13:43:13-05:00,1970,,
2025-08-20 13:43:31-05:00,1971,4402.0,4399.21875
2025-08-20 13:43:55-05:00,1972,4394.0,4390.07813
2025-08-20 13:44:19-05:00,1973,4389.0,4385.15625
2025-08-20 13:44:43-05:00,1974,4388.0,4384.45312
2025-08-20 13:45:07-05:00,1975,4388.0,4383.04688
2025-08-20 13:45:31-05:00,1976,4386.0,4381.64062
2025-08-20 13:45:55-05:00,1977,4388.0,4384.45312
2025-08-20 13:46:19-05:00,1978,4384.0,4382.34375
2025-08-20 13:46:43-05:00,1979,4388.0,4384.45312
2025-08-20 13:47:08-05:00,1980,4390.0,4390.07813
2025-08-20 13:56:07-05:00,1981,506.0,499.68762
2025-08-20 13:56:31-05:00,1982,502.0,496.87512
2025-08-20 13:56:55-05:00,1983,494.0,489.84369
2025-08-20 13:57:19-05:00,1984,488.0,483.51569
2025-08-20 13:57:43-05:00,1985,483.0,479.29681
2025-08-20 13:58:07-05:00,1986,480.0,475.78131
2025-08-20 13:58:31-05:00,1987,479.0,475.07812
2025-08-20 13:58:55-05:00,1988,478.0,472.96881
2025-08-20 13:59:19-05:00,1989,481.0,475.07812
2025-08-20 13:59:43-05:00,1990,483.0,479.29681
2025-08-20 14:00:07-05:00,1991,483.0,478.59384
2025-08-20 14:00:32-05:00,1992,483.0,477.89066
2025-08-20 14:00:56-05:00,1993,482.0,479.29681
2025-08-20 14:01:20-05:00,1994,480.0,475.07812
2025-08-20 14:01:44-05:00,1995,477.0,472.26562
2025-08-20 14:02:08-05:00,1996,474.0,470.85947
2025-08-20 14:02:32-05:00,1997,472.0,466.64056
2025-08-20 14:02:56-05:00,1998,471.0,465.23444
2025-08-20 14:03:20-05:00,1999,469.0,465.23444
2025-08-20 14:03:44-05:00,2000,467.0,461.01553
2025-08-20 14:04:08-05:00,2001,467.0,462.42191
2025-08-20 14:04:32-05:00,2002,467.0,461.01553
2025-08-20 14:04:56-05:00,2003,467.0,461.71872
2025-08-20 14:05:20-05:00,2004,467.0,461.71872
2025-08-20 14:05:44-05:00,2005,466.0,461.01553
2025-08-20 14:06:08-05:00,2006,467.0,462.42191
2025-08-20 14:06:32-05:00,2007,469.0,465.23444
2025-08-20 14:06:56-05:00,2008,469.0,464.53125
2025-08-20 14:07:20-05:00,2009,468.0,465.23444
2025-08-20 14:07:44-05:00,2010,468.0,464.53125
2025-08-20 14:08:09-05:00,2011,469.0,464.53125
2025-08-20 14:08:33-05:00,2012,470.0,464.53125
2025-08-20 14:08:57-05:00,2013,469.0,463.82806
2025-08-20 14:09:21-05:00,2014,471.0,468.04694
2025-08-20 14:09:46-05:00,2015,478.0,475.07812
2025-08-20 14:10:09-05:00,2016,486.0,483.51569
2025-08-20 14:10:33-05:00,2017,494.0,489.84369
2025-08-20 14:10:57-05:00,2018,495.0,491.95325
2025-08-20 14:11:21-05:00,2019,497.0,492.65622
2025-08-20 14:11:45-05:00,2020,498.0,495.46875
2025-08-20 14:12:09-05:00,2021,498.0,494.76556
2025-08-20 14:12:33-05:00,2022,498.0,495.46875
2025-08-20 14:12:58-05:00,2023,500.0,494.06259
2025-08-20 14:13:21-05:00,2024,502.0,497.57806
2025-08-20 14:13:46-05:00,2025,502.0,498.28125
2025-08-20 14:14:10-05:00,2026,501.0,496.87512
2025-08-20 14:14:34-05:00,2027,502.0,498.28125
2025-08-20 14:14:58-05:00,2028,503.0,496.87512
2025-08-20 14:15:22-05:00,2029,502.0,497.57806
2025-08-20 14:15:46-05:00,2030,502.0,498.28125
2025-08-20 14:16:10-05:00,2031,501.0,496.87512
2025-08-20 14:17:25-05:00,2032,503.0,496.87512
2025-08-20 14:17:46-05:00,2033,503.0,497.57806
2025-08-20 14:18:11-05:00,2034,503.0,498.28125
2025-08-20 14:18:34-05:00,2035,503.0,497.57806
2025-08-20 14:18:58-05:00,2036,505.0,501.09378
2025-08-20 14:19:23-05:00,2037,505.0,500.39059
2025-08-20 14:19:47-05:00,2038,505.0,500.39059
2025-08-20 14:20:11-05:00,2039,505.0,501.09378
2025-08-20 14:20:35-05:00,2040,504.0,499.68762
2025-08-20 14:20:59-05:00,2041,505.0,501.09378
2025-08-20 14:21:23-05:00,2042,506.0,500.39059
2025-08-20 14:21:47-05:00,2043,506.0,502.49991
2025-08-20 14:22:11-05:00,2044,507.0,503.20309
2025-08-20 14:22:35-05:00,2045,508.0,502.49991
2025-08-20 14:22:59-05:00,2046,507.0,502.49991
2025-08-20 14:23:23-05:00,2047,504.0,500.39059
2025-08-20 14:23:47-05:00,2048,504.0,496.87512
2025-08-20 14:24:11-05:00,2049,505.0,522.89075
2025-08-20 14:24:35-05:00,2050,3847.0,4091.25024
2025-08-20 14:24:59-05:00,2051,6000.0,5999.53174
2025-08-20 14:25:24-05:00,2052,2463.0,2547.89062
2025-08-20 14:25:47-05:00,2053,5988.0,5999.53174
2025-08-20 14:26:12-05:00,2054,6000.0,5999.53174
2025-08-20 14:26:36-05:00,2055,2443.0,2008.59387
2025-08-20 14:27:00-05:00,2056,925.0,818.20306
2025-08-20 14:27:24-05:00,2057,603.0,588.98437
2025-08-20 14:27:48-05:00,2058,545.0,528.51556
2025-08-20 14:28:12-05:00,2059,507.0,496.87512
2025-08-20 14:28:36-05:00,2060,497.0,491.95325
2025-08-20 14:29:00-05:00,2061,493.0,485.62503
2025-08-20 14:29:24-05:00,2062,489.0,482.8125
2025-08-20 14:29:48-05:00,2063,493.0,494.76556
2025-08-20 14:30:12-05:00,2064,573.0,574.21881
2025-08-20 14:30:36-05:00,2065,580.0,574.21881
2025-08-20 14:31:00-05:00,2066,560.0,555.23438
2025-08-20 14:31:25-05:00,2067,559.0,554.53119
2025-08-20 14:31:49-05:00,2068,537.0,527.81262
2025-08-20 14:32:12-05:00,2069,509.0,502.49991
2025-08-20 14:32:37-05:00,2070,499.0,494.06259
2025-08-20 14:33:01-05:00,2071,5545.0,6000.23438
2025-08-20 14:33:25-05:00,2072,6000.0,5993.90625
2025-08-20 14:53:58-05:00,2073,526.0,520.07825
2025-08-20 14:54:22-05:00,2074,520.0,513.75
2025-08-20 14:54:46-05:00,2075,518.0,515.15637
2025-08-20 14:55:10-05:00,2076,516.0,508.82816
2025-08-20 14:55:34-05:00,2077,490.0,472.26562
2025-08-20 14:55:58-05:00,2078,420.0,404.76559
2025-08-20 14:56:22-05:00,2079,417.0,411.797
2025-08-20 14:56:46-05:00,2080,415.0,410.39063
2025-08-20 14:57:10-05:00,2081,413.0,406.17197
2025-08-20 14:57:34-05:00,2082,411.0,407.57813
2025-08-20 14:57:58-05:00,2083,411.0,407.57813
2025-08-20 14:58:23-05:00,2084,410.0,404.06241
2025-08-20 14:58:47-05:00,2085,410.0,404.76559
2025-08-20 14:59:11-05:00,2086,410.0,404.06241
2025-08-20 14:59:35-05:00,2087,410.0,404.76559
2025-08-20 14:59:59-05:00,2088,410.0,404.06241
2025-08-20 15:00:25-05:00,2089,410.0,403.35944
2025-08-20 15:00:47-05:00,2090,410.0,404.76559
2025-08-20 15:01:11-05:00,2091,410.0,403.35944
2025-08-20 15:01:35-05:00,2092,410.0,407.57813
2025-08-20 15:01:59-05:00,2093,410.0,404.06241
2025-08-20 15:02:23-05:00,2094,410.0,404.06241
2025-08-20 15:02:47-05:00,2095,415.0,407.57813
2025-08-20 15:03:11-05:00,2096,432.0,425.85937
2025-08-20 15:03:35-05:00,2097,403.0,396.32803
2025-08-20 15:03:59-05:00,2098,419.0,415.31247
2025-08-20 15:04:23-05:00,2099,419.0,414.60928
2025-08-20 15:04:47-05:00,2100,419.0,415.31247
2025-08-20 15:05:13-05:00,2101,419.0,414.60928
2025-08-20 15:05:35-05:00,2102,419.0,415.31247
2025-08-20 15:06:00-05:00,2103,419.0,415.31247
2025-08-20 15:06:24-05:00,2104,419.0,414.60928
2025-08-20 15:06:48-05:00,2105,419.0,415.31247
2025-08-20 15:07:12-05:00,2106,419.0,414.60928
2025-08-20 15:07:36-05:00,2107,419.0,414.60928
2025-08-20 15:08:00-05:00,2108,419.0,415.31247
2025-08-20 15:08:24-05:00,2109,419.0,414.60928
2025-08-20 15:08:48-05:00,2110,419.0,416.01566
2025-08-20 15:09:12-05:00,2111,419.0,414.60928
2025-08-20 15:09:37-05:00,2112,419.0,414.60928
2025-08-20 15:10:00-05:00,2113,419.0,415.31247
2025-08-20 15:10:24-05:00,2114,419.0,414.60928
2025-08-20 15:10:49-05:00,2115,419.0,416.01566
2025-08-20 15:11:12-05:00,2116,419.0,414.60928
2025-08-20 15:11:37-05:00,2117,419.0,414.60928
2025-08-20 15:12:00-05:00,2118,419.0,416.01566
2025-08-20 15:12:25-05:00,2119,419.0,414.60928
2025-08-20 15:12:49-05:00,2120,419.0,416.01566
2025-08-20 15:13:13-05:00,2121,419.0,415.31247
2025-08-20 15:13:37-05:00,2122,419.0,414.60928
2025-08-20 15:14:01-05:00,2123,419.0,415.31247
2025-08-20 15:14:25-05:00,2124,419.0,414.60928
2025-08-20 15:14:49-05:00,2125,419.0,415.31247
2025-08-20 15:15:13-05:00,2126,419.0,415.31247
2025-08-20 15:15:37-05:00,2127,419.0,414.60928
2025-08-20 15:16:02-05:00,2128,419.0,415.31247
2025-08-20 15:16:25-05:00,2129,419.0,414.60928
2025-08-20 15:16:49-05:00,2130,419.0,414.60928
2025-08-20 15:17:14-05:00,2131,419.0,416.01566
2025-08-20 15:17:38-05:00,2132,419.0,414.60928
2025-08-20 15:18:02-05:00,2133,419.0,416.01566
2025-08-20 15:18:26-05:00,2134,419.0,415.31247
2025-08-20 15:18:50-05:00,2135,419.0,414.60928
2025-08-20 15:19:14-05:00,2136,419.0,416.01566
2025-08-20 15:19:38-05:00,2137,419.0,414.60928
2025-08-20 15:20:02-05:00,2138,418.0,411.797
2025-08-20 15:20:26-05:00,2139,418.0,412.49997
2025-08-20 15:20:50-05:00,2140,417.0,411.797
2025-08-20 15:21:14-05:00,2141,417.0,413.20316
2025-08-20 15:21:38-05:00,2142,417.0,412.49997
2025-08-20 15:22:02-05:00,2143,417.0,411.797
2025-08-20 15:22:26-05:00,2144,417.0,413.20316
2025-08-20 15:22:50-05:00,2145,417.0,411.797
2025-08-20 15:23:14-05:00,2146,417.0,413.20316
2025-08-20 15:23:38-05:00,2147,417.0,412.49997
2025-08-20 15:24:03-05:00,2148,418.0,411.797
2025-08-20 15:24:26-05:00,2149,418.0,413.20316
2025-08-20 15:24:51-05:00,2150,418.0,411.797
2025-08-20 15:25:15-05:00,2151,419.0,404.06241
2025-08-20 15:25:39-05:00,2152,419.0,415.31247
2025-08-20 15:26:03-05:00,2153,420.0,414.60928
2025-08-20 15:26:27-05:00,2154,421.0,418.82819
2025-08-20 15:26:51-05:00,2155,428.0,429.37509
2025-08-20 15:27:15-05:00,2156,449.0,444.84384
2025-08-20 15:27:39-05:00,2157,462.0,459.60938
2025-08-20 15:28:03-05:00,2158,474.0,466.64056
2025-08-20 15:28:27-05:00,2159,465.0,461.01553
2025-08-20 15:28:52-05:00,2160,470.0,464.53125
2025-08-20 15:29:15-05:00,2161,468.0,463.82806
2025-08-20 15:29:39-05:00,2162,467.0,462.42191
2025-08-20 15:30:03-05:00,2163,467.0,464.53125
2025-08-20 15:30:28-05:00,2164,469.0,463.82806
2025-08-20 15:30:52-05:00,2165,469.0,465.23444
2025-08-20 15:31:16-05:00,2166,470.0,463.82806
2025-08-20 15:31:40-05:00,2167,469.0,463.82806
2025-08-20 15:32:04-05:00,2168,456.0,451.17184
2025-08-20 15:32:28-05:00,2169,435.0,423.04684
2025-08-20 15:32:52-05:00,2170,418.0,416.01566
2025-08-20 15:33:16-05:00,2171,403.0,398.43759
2025-08-20 15:33:40-05:00,2172,403.0,398.43759
2025-08-20 15:34:04-05:00,2173,401.0,396.32803
2025-08-20 15:34:28-05:00,2174,400.0,395.62506
2025-08-20 15:34:52-05:00,2175,401.0,399.14056
2025-08-20 15:35:16-05:00,2176,404.0,401.25012
2025-08-20 15:35:40-05:00,2177,407.0,404.06241
2025-08-20 15:36:04-05:00,2178,409.0,404.76559
2025-08-20 15:36:28-05:00,2179,413.0,408.9845
2025-08-20 15:36:53-05:00,2180,414.0,410.39063
2025-08-20 15:37:17-05:00,2181,416.0,407.57813
2025-08-20 15:37:41-05:00,2182,417.0,411.797
2025-08-20 15:38:05-05:00,2183,425.0,423.75003
2025-08-20 15:38:29-05:00,2184,436.0,433.59375
2025-08-20 15:38:53-05:00,2185,448.0,445.54678
2025-08-20 15:39:17-05:00,2186,456.0,453.98434
2025-08-20 15:39:41-05:00,2187,463.0,458.20325
2025-08-20 15:40:05-05:00,2188,469.0,464.53125
2025-08-20 15:40:29-05:00,2189,472.0,469.45309
2025-08-20 15:40:53-05:00,2190,477.0,476.48428
2025-08-20 15:41:17-05:00,2191,487.0,484.21866
2025-08-20 15:41:41-05:00,2192,496.0,491.25006
2025-08-20 15:42:05-05:00,2193,507.0,506.71881
2025-08-20 15:42:29-05:00,2194,516.0,513.75
2025-08-20 15:42:54-05:00,2195,524.0,522.89075
2025-08-20 15:43:18-05:00,2196,530.0,528.51556
2025-08-20 15:43:42-05:00,2197,534.0,530.62512
2025-08-20 15:44:06-05:00,2198,536.0,534.14063
2025-08-20 15:44:30-05:00,2199,537.0,532.73444
2025-08-20 15:44:54-05:00,2200,539.0,535.547
2025-08-20 15:45:18-05:00,2201,540.0,536.95313
2025-08-20 15:45:42-05:00,2202,542.0,535.547
2025-08-20 15:46:06-05:00,2203,542.0,539.76562
2025-08-20 15:46:30-05:00,2204,541.0,538.3595
2025-08-20 15:46:54-05:00,2205,541.0,538.3595
2025-08-20 15:47:18-05:00,2206,543.0,539.06244
2025-08-20 15:47:42-05:00,2207,544.0,539.06244
2025-08-20 15:48:06-05:00,2208,543.0,539.76562
2025-08-20 15:48:31-05:00,2209,544.0,541.17181
2025-08-20 15:48:54-05:00,2210,545.0,538.3595
2025-08-20 15:49:19-05:00,2211,546.0,542.57819
2025-08-20 15:49:43-05:00,2212,547.0,541.17181
2025-08-20 15:50:07-05:00,2213,547.0,545.39069
2025-08-20 15:50:31-05:00,2214,547.0,544.6875
2025-08-20 15:50:55-05:00,2215,549.0,541.875
2025-08-20 15:51:19-05:00,2216,549.0,544.6875
2025-08-20 15:51:43-05:00,2217,551.0,546.79681
2025-08-20 15:52:07-05:00,2218,551.0,548.20319
2025-08-20 15:52:31-05:00,2219,553.0,551.01575
2025-08-20 15:52:55-05:00,2220,553.0,549.60937
2025-08-20 17:43:58-05:00,2221,1226.0,1276.64063
2025-08-20 17:44:25-05:00,2222,1626.0,1651.40625
2025-08-20 17:44:46-05:00,2223,1770.0,1750.547
2025-08-20 17:45:10-05:00,2224,1586.0,1574.0625
2025-08-20 17:45:34-05:00,2225,1580.0,1587.422
2025-08-20 17:45:58-05:00,2226,1693.0,1704.14075
2025-08-20 17:46:22-05:00,2227,1825.0,1834.92187
2025-08-20 17:46:46-05:00,2228,2979.0,5998.82812
2025-08-20 17:47:10-05:00,2229,6000.0,5998.125
2025-08-20 17:47:37-05:00,2230,6000.0,5999.53174
2025-08-20 17:47:58-05:00,2231,6000.0,5998.82812
2025-08-20 17:48:23-05:00,2232,6000.0,5998.125
2025-08-20 17:48:46-05:00,2233,6000.0,5999.53174
2025-08-20 17:49:11-05:00,2234,6000.0,5998.125
2025-08-20 17:49:34-05:00,2235,2162.0,1939.68762
2025-08-20 17:49:58-05:00,2236,1013.0,987.65631
2025-08-20 17:50:22-05:00,2237,972.0,953.90631
2025-08-20 17:50:46-05:00,2238,950.0,934.92187
2025-08-20 17:53:15-05:00,2239,1462.0,1459.45313
2025-08-20 17:53:39-05:00,2240,1319.0,1320.23438
2025-08-20 17:54:03-05:00,2241,1209.0,1163.43762
2025-08-20 17:54:27-05:00,2242,998.0,975.00012
2025-08-20 17:54:51-05:00,2243,861.0,818.90625
2025-08-20 17:55:15-05:00,2244,1216.0,1249.21887
2025-08-20 17:55:39-05:00,2245,1002.0,1030.54688
2025-08-20 17:56:03-05:00,2246,878.0,819.60944
2025-08-20 17:56:27-05:00,2247,792.0,777.42187
2025-08-20 17:56:51-05:00,2248,795.0,804.84369
2025-08-20 17:57:40-05:00,2249,866.0,862.5
2025-08-20 17:58:03-05:00,2250,1151.0,1070.62512
2025-08-20 17:58:27-05:00,2251,855.0,830.85931
2025-08-20 17:58:51-05:00,2252,816.0,807.65619
2025-08-20 17:59:15-05:00,2253,835.0,836.48431
2025-08-20 17:59:39-05:00,2254,842.0,832.96887
2025-08-20 18:00:04-05:00,2255,820.0,813.28125
2025-08-20 18:00:28-05:00,2256,813.0,806.25006
2025-08-20 18:00:52-05:00,2257,795.0,787.96875
2025-08-20 18:01:16-05:00,2258,798.0,793.59381
2025-08-20 18:01:40-05:00,2259,828.0,830.85931
2025-08-20 18:02:04-05:00,2260,800.0,793.59381
2025-08-20 18:02:28-05:00,2261,792.0,785.85944
2025-08-20 18:02:52-05:00,2262,779.0,774.60937
2025-08-20 18:03:16-05:00,2263,778.0,777.42187
2025-08-20 18:03:40-05:00,2264,797.0,794.99994
2025-08-20 18:04:04-05:00,2265,788.0,780.93756
2025-08-20 18:04:29-05:00,2266,774.0,767.57819
2025-08-20 18:04:55-05:00,2267,781.0,799.92181
2025-08-20 18:05:16-05:00,2268,903.0,880.07806
2025-08-20 18:05:40-05:00,2269,813.0,803.4375
2025-08-20 18:06:04-05:00,2270,794.0,785.15625
2025-08-20 18:06:29-05:00,2271,810.0,806.25006
2025-08-20 18:06:53-05:00,2272,796.0,788.67194
2025-08-20 18:07:17-05:00,2273,808.0,802.03137
2025-08-20 18:07:41-05:00,2274,792.0,786.56262
2025-08-20 18:08:05-05:00,2275,777.0,772.5
2025-08-20 18:08:29-05:00,2276,775.0,772.5
2025-08-20 18:08:53-05:00,2277,772.0,767.57819
2025-08-20 18:09:17-05:00,2278,761.0,755.62512
2025-08-20 18:09:41-05:00,2279,758.0,759.84381
2025-08-20 18:10:05-05:00,2280,819.0,818.90625
2025-08-20 18:10:29-05:00,2281,804.0,802.73431
2025-08-20 18:10:53-05:00,2282,895.0,908.20306
2025-08-20 18:11:20-05:00,2283,842.0,829.45312
2025-08-20 18:11:41-05:00,2284,820.0,810.46869
2025-08-20 18:12:09-05:00,2285,799.0,792.18744
2025-08-20 18:12:30-05:00,2286,835.0,835.07819
2025-08-20 18:12:54-05:00,2287,801.0,792.18744
2025-08-20 18:13:18-05:00,2288,778.0,773.20319
2025-08-20 18:13:42-05:00,2289,769.0,764.06244
2025-08-20 18:14:06-05:00,2290,766.0,761.95313
2025-08-20 18:14:30-05:00,2291,777.0,774.60937
2025-08-20 18:14:54-05:00,2292,778.0,775.31256
2025-08-20 18:15:18-05:00,2293,767.0,761.95313
2025-08-20 18:15:43-05:00,2294,768.0,772.5
2025-08-20 18:16:06-05:00,2295,852.0,840.70325
2025-08-20 18:16:30-05:00,2296,802.0,788.67194
2025-08-20 18:16:57-05:00,2297,770.0,761.24994
2025-08-20 18:17:18-05:00,2298,762.0,756.32806
2025-08-20 18:17:44-05:00,2299,756.0,751.40625
2025-08-20 18:18:58-05:00,2300,783.0,776.01575
2025-08-20 18:19:19-05:00,2301,757.0,755.62512
2025-08-20 18:19:43-05:00,2302,779.0,776.01575
2025-08-20 18:20:06-05:00,2303,772.0,768.28137
2025-08-20 18:20:31-05:00,2304,764.0,758.43744
2025-08-20 18:20:55-05:00,2305,799.0,803.4375
2025-08-20 18:21:19-05:00,2306,793.0,785.15625
2025-08-20 18:21:45-05:00,2307,794.0,787.96875
2025-08-20 18:22:07-05:00,2308,780.0,776.01575
2025-08-20 18:22:34-05:00,2309,980.0,1091.01575
2025-08-20 18:22:55-05:00,2310,1063.0,1016.4845
2025-08-20 18:23:19-05:00,2311,886.0,849.84375
2025-08-20 18:23:43-05:00,2312,781.0,774.60937
2025-08-20 18:24:07-05:00,2313,780.0,780.23438
2025-08-20 18:24:31-05:00,2314,924.0,936.32825
2025-08-20 18:24:55-05:00,2315,983.0,956.01562
2025-08-20 18:25:19-05:00,2316,824.0,803.4375
2025-08-20 18:25:43-05:00,2317,839.0,849.84375
2025-08-20 18:26:07-05:00,2318,953.0,958.82819
2025-08-20 18:26:32-05:00,2319,944.0,927.1875
2025-08-20 18:26:56-05:00,2320,859.0,870.93756
2025-08-20 18:27:20-05:00,2321,903.0,908.20306
2025-08-20 18:27:44-05:00,2322,1291.0,1320.9375
2025-08-20 18:28:08-05:00,2323,1007.0,984.14062
2025-08-20 18:28:32-05:00,2324,1008.0,1015.07813
2025-08-20 18:28:56-05:00,2325,1137.0,1094.53113
2025-08-20 18:29:20-05:00,2326,1343.0,1433.4375
2025-08-20 18:29:44-05:00,2327,1266.0,1320.9375
2025-08-20 18:30:08-05:00,2328,1399.0,1342.03137
2025-08-20 18:30:32-05:00,2329,1463.0,1474.92188
2025-08-20 18:30:56-05:00,2330,1291.0,1243.59387
2025-08-20 18:31:20-05:00,2331,955.0,829.45312
2025-08-20 18:31:44-05:00,2332,778.0,785.15625
2025-08-20 18:32:08-05:00,2333,815.0,808.35937
2025-08-20 18:32:32-05:00,2334,793.0,788.67194
2025-08-20 18:32:56-05:00,2335,779.0,776.71869
2025-08-20 18:33:20-05:00,2336,783.0,778.12506
2025-08-20 18:33:44-05:00,2337,771.0,764.06244
2025-08-20 18:34:08-05:00,2338,761.0,756.32806
2025-08-20 18:34:32-05:00,2339,764.0,761.95313
2025-08-20 18:34:56-05:00,2340,764.0,764.06244
2025-08-20 18:35:20-05:00,2341,763.0,759.84381
2025-08-20 18:35:44-05:00,2342,774.0,768.98431
2025-08-20 18:36:09-05:00,2343,771.0,769.6875
2025-08-20 18:36:34-05:00,2344,773.0,770.39069
2025-08-20 18:36:57-05:00,2345,761.0,758.43744
2025-08-20 18:37:24-05:00,2346,762.0,759.14063
2025-08-20 18:37:45-05:00,2347,763.0,756.32806
2025-08-20 18:38:09-05:00,2348,759.0,755.62512
2025-08-20 18:38:33-05:00,2349,758.0,754.21875
2025-08-20 18:38:57-05:00,2350,758.0,752.81262
2025-08-20 18:39:22-05:00,2351,755.0,754.21875
2025-08-20 18:39:45-05:00,2352,756.0,750.70306
2025-08-20 18:40:09-05:00,2353,758.0,752.81262
2025-08-20 18:40:33-05:00,2354,756.0,754.21875
2025-08-20 18:40:59-05:00,2355,754.0,747.89075
2025-08-20 18:41:22-05:00,2356,755.0,750.70306
2025-08-20 18:41:46-05:00,2357,754.0,751.40625
2025-08-20 18:42:10-05:00,2358,754.0,750.00006
2025-08-20 18:42:34-05:00,2359,754.0,751.40625
2025-08-20 18:42:58-05:00,2360,754.0,751.40625
2025-08-20 18:43:22-05:00,2361,752.0,750.70306
2025-08-20 18:43:46-05:00,2362,753.0,750.00006
2025-08-20 18:44:10-05:00,2363,754.0,748.59369
2025-08-20 18:44:37-05:00,2364,753.0,747.18756
2025-08-20 18:44:58-05:00,2365,753.0,747.89075
2025-08-20 18:45:22-05:00,2366,753.0,750.00006
2025-08-20 18:45:46-05:00,2367,753.0,747.18756
2025-08-20 18:46:14-05:00,2368,752.0,745.78119
2025-08-20 18:46:34-05:00,2369,754.0,750.00006
2025-08-20 18:46:59-05:00,2370,753.0,751.40625
2025-08-20 18:47:22-05:00,2371,748.0,744.37506
2025-08-20 18:47:46-05:00,2372,751.0,744.37506
2025-08-20 18:48:10-05:00,2373,747.0,742.96869
2025-08-20 18:48:35-05:00,2374,748.0,744.37506
2025-08-20 18:48:59-05:00,2375,749.0,745.78119
2025-08-20 18:49:22-05:00,2376,750.0,744.37506
2025-08-20 18:49:47-05:00,2377,754.0,750.00006
2025-08-20 18:50:10-05:00,2378,756.0,750.70306
2025-08-20 18:50:35-05:00,2379,759.0,752.81262
2025-08-20 18:50:59-05:00,2380,761.0,757.03125
2025-08-20 18:51:23-05:00,2381,760.0,756.32806
2025-08-20 18:51:47-05:00,2382,761.0,755.62512
2025-08-20 18:53:25-05:00,2383,,
2025-08-20 18:53:49-05:00,2384,761.0,761.95313
2025-08-20 18:54:13-05:00,2385,773.0,769.6875
2025-08-20 18:54:42-05:00,2386,778.0,776.01575
2025-08-20 18:55:01-05:00,2387,779.0,775.31256
2025-08-20 18:55:25-05:00,2388,779.0,776.01575
2025-08-20 18:55:50-05:00,2389,777.0,773.20319
2025-08-20 18:56:14-05:00,2390,775.0,769.6875
2025-08-20 18:56:38-05:00,2391,775.0,770.39069
2025-08-20 18:57:02-05:00,2392,773.0,766.875
2025-08-20 18:57:26-05:00,2393,771.0,767.57819
2025-08-20 18:57:50-05:00,2394,773.0,767.57819
2025-08-20 18:58:14-05:00,2395,772.0,769.6875
2025-08-20 18:58:38-05:00,2396,777.0,773.20319
2025-08-20 18:59:02-05:00,2397,778.0,772.5
2025-08-20 18:59:28-05:00,2398,777.0,772.5
2025-08-20 18:59:50-05:00,2399,775.0,770.39069
2025-08-20 19:00:15-05:00,2400,775.0,766.875
2025-08-20 19:00:38-05:00,2401,773.0,770.39069
2025-08-20 19:01:02-05:00,2402,772.0,767.57819
2025-08-20 19:01:26-05:00,2403,771.0,764.06244
2025-08-20 19:01:50-05:00,2404,768.0,761.95313
2025-08-20 19:02:14-05:00,2405,769.0,764.06244
2025-08-20 19:02:38-05:00,2406,768.0,762.65631
2025-08-20 19:03:03-05:00,2407,767.0,764.76562
2025-08-20 19:09:27-05:00,2408,,
2025-08-20 19:09:51-05:00,2409,785.0,781.64056
2025-08-20 19:10:15-05:00,2410,775.0,769.6875
2025-08-20 19:10:39-05:00,2411,775.0,773.20319
2025-08-20 19:11:04-05:00,2412,794.0,794.99994
2025-08-20 19:11:28-05:00,2413,837.0,830.15631
2025-08-20 19:11:52-05:00,2414,832.0,825.2345
2025-08-20 19:12:16-05:00,2415,1043.0,1105.07813
2025-08-20 19:12:40-05:00,2416,916.0,877.96875
2025-08-20 19:13:04-05:00,2417,784.0,778.82825
2025-08-20 19:13:28-05:00,2418,779.0,775.31256
2025-08-20 19:13:52-05:00,2419,779.0,776.01575
